CREDIT_UTILIZATION_RATIO,AGE,BANK_TENURE,MONTHLY_INCOME
23.47727056056417,32.44,1.0,35223.18
40.51213824742866,37.68,10.07,27415.9
5.714285387755121e-06,32.54,9.53,10000.54
6.4441014953004085,21.86,1.0,3942.72
55.80105640602952,42.73,1.0,152058.65
0.000151514921947,77.66,25.04,10000.66
-0.0001600002560004,27.71,1.0,40521.89
23.42999693212149,50.89,18.81,29998.89
55.14851714850168,47.61,1.0,50933.77
14.050571564271404,50.65,1.0,33681.32
40.434744390742544,37.6,1.0,72634.59
125.98015520042088,33.13,9.17,168436.45
-0.0017333338285715,32.39,1.0,49999.39
80.76791910162233,35.64,1.0,51669.64
5.701422509045539,39.68,1.0,222899.5
83.3254697282454,29.28,12.07,100777.86
59.98361727788295,39.77,7.27,110493.25
46.930033412656805,38.23,14.6,89681.27
-0.0467581696797394,34.68,17.01,19999.68
148.56034772649315,31.49,9.99,916897.79
64.46372843563775,27.86,7.96,96398.39
94.7323168576782,34.03,1.0,151247.45
109.42119174472214,80.59,21.8,99999.59
0.0009999900000999,31.99,13.38,19998.99
117.77298836526091,30.83,1.0,31676.83
2.548278503773468,70.65,10.55,50000.65
41.87941002847466,52.55,21.96,122887.16
-8.649170877833926,35.04,12.36,13000.04
41.82885127302601,33.87,8.9,69997.87
82.62003885258012,54.54,15.45,413002.27
53.28482443890358,35.73,10.02,208509.96
23.497326118457977,60.65,22.84,303061.25
-3.275318996850181,34.83,11.69,159503.29
64.19607086535898,27.81,1.0,76743.47
26.37309742725797,42.16,10.87,54432.85
9.23175623035782,35.08,9.32,482810.83
14.882760371908793,37.34,1.0,43372.28
54.63351418147472,42.83,10.92,106328.49
0.0003399988440039,54.53,23.89,245834.04
148.33672245284302,29.31,8.54,40001.31
-0.014519845121652,38.02,12.71,75795.22
92.01782431111523,32.89,11.43,39305.53
1.1476043828660876,38.87,17.33,76944.39
-0.0451138179401875,30.83,1.0,19999.83
-0.0001681418756367,40.22,7.21,26441.9
49.450487358551904,39.95,11.83,345188.09
48.70564898008535,55.96,1.0,245631.66
-4.967325074572149,50.59,24.71,1035550.41
3.669568076465701,35.61,7.54,110765.53
22.836028669213952,28.79,11.57,134273.11
102.03862670698445,32.07,1.0,86881.08
5.699265349632674,34.6,7.83,25889.17
25.697168061002788,35.63,8.1,123953.88
58.83797506516672,35.34,15.01,116667.0
54.54602466050168,41.25,14.12,99999.25
0.0345363238213921,78.59,27.92,15001.59
52.90744555085669,26.96,1.0,17845.59
97.25985708123864,57.62,13.43,78841.97
96.59220954590025,32.85,10.19,70008.29
42.35867382651257,30.21,9.93,124296.39
56.8487160549767,59.47,9.28,78863.93
76.71227878568224,49.58,11.6,150000.58
3.5149010544703168,44.02,17.1,39276.65
100.40057888116648,49.74,1.0,99999.74
-56.228909097271874,50.44,19.77,2000000.44
56.67285159101579,36.12,1.0,28642.12
38.540436616698514,32.83,7.65,79483.34
21.19406235275597,42.49,7.87,127587.99
37.80749869931554,43.65,20.39,149999.65
86.05189060860064,49.29,1.0,105001.29
28.715757848146485,56.28,1.0,20000.28
-0.1033199070120837,55.09,12.4,140765.26
-10.510291440384698,55.68,21.06,185153.07
7.044441655832184,42.6,19.13,563778.04
9.434633851547304,50.43,1.77,96065.06
44.41454368164413,31.55,1.0,75812.89
-0.0006235285314891,37.22,9.19,84204.09
0.6835464715213334,44.81,23.22,3079428.94
24.301598882558213,51.27,1.0,133153.56
72.87846909377815,45.34,8.42,84251.43
54.442191764696815,27.83,11.04,56526.65
164.21836054591742,33.52,1.0,109741.91
40.713477104290206,41.72,1.0,239004.72
-1.4814817009602524e-05,37.66,17.55,249999.66
67.91545899778558,39.44,17.87,245440.65
4.076371104220021,28.75,1.0,32499.75
95.2903748795734,25.36,1.0,208815.05
37.11989674152287,32.03,7.2,29999.03
10.829651288168725,54.24,20.97,1114122.02
115.13713425281892,40.64,7.92,68501.64
21.52456982566164,48.73,25.84,314625.03
7.908095294920522,41.34,12.24,47241.91
140.15625040624585,35.98,15.9,171034.13
2.5622757521665407,42.76,22.85,1043979.59
52.35061491967284,57.82,11.2,249917.7
7.008709468299164,36.75,1.0,34447.38
2.6870720471407834,53.54,21.42,140862.5
6.174340372179648,74.56,26.89,567481.0
33.30277594433444,46.87,1.0,29999.87
63.77427489288039,33.87,12.45,289963.27
0.0050197480086499,43.0,1.0,18214.93
7.183435392518252,49.13,14.84,32192.67
101.37743962325878,35.86,13.25,143921.05
-0.0002900008410024,61.48,23.81,156337.42
22.162730162702733,31.17,8.98,1185196.35
0.6539006539006539,34.95,7.1,89449.46
68.40214148520356,38.78,9.47,45303.53
18.85314766187296,55.61,23.7,8046.61
11.598115795659169,27.99,1.0,73619.19
23.94202084638332,43.49,21.78,199411.49
126.037826332564,30.83,1.0,31676.83
-0.001028582008272,40.27,11.33,49999.27
233.6270025111492,42.16,8.24,70677.72
15.033371846292404,26.52,0.89,37419.12
0.0904005297417742,61.33,25.08,1899626.51
126.14957700099822,43.08,0.62,27498.08
-0.0006000036000216,28.16,1.0,210100.07
69.19370959958793,51.13,7.51,389999.13
56.26308896106055,33.65,1.0,153061.05
-0.0042690386624909,34.07,7.35,62397.57
21.51227190154401,35.99,26.52,0.19
-0.0012143009550017,37.97,13.1,87661.05
50.60016937084787,21.23,0.57,83538.73
-6.818186466945319e-05,29.37,0.36,85651.99
54.74277346255677,26.61,1.0,44974.89
9.716173963061406,43.74,10.8,74164.68
27.25169135084527,35.41,1.0,30161.49
29.991090984854672,37.49,12.71,720038.77
27.63752416624728,59.22,1.0,6414.19
48.81823376356374,43.29,12.13,60940.47
4.162617162113016,37.5,15.26,52763.22
105.38440937248924,46.27,13.85,103500.27
95.54043584291637,46.68,19.22,1692413.15
124.09901485576933,38.76,11.78,218919.67
178.53576608220243,39.34,8.97,63524.11
11.612966107271165,50.17,1.0,2931742.68
88.46821449945837,31.19,1.0,99999.19
0.0031998976032766,54.13,15.28,100000000.13
22.12645970838198,58.81,22.91,29999.81
0.9669738368366576,43.37,1.0,199999.37
142.74790518506074,33.81,1.0,8400.81
20.05200227006837,43.29,8.69,331292.25
60.97857416707051,30.55,7.9,28526.72
16.512456097728272,26.15,1.0,53756.8
63.54247291505417,50.04,11.79,9999.04
-0.0056003136175625,45.83,15.3,188255.49
59.62242198385964,62.27,26.42,347433.85
27.19123661189549,42.44,16.64,15002.44
9.15071114385583,31.01,1.0,15001.01
3.4956091522914305,57.03,26.41,20002.03
29.009898779327266,64.97,21.85,38631.06
-0.0026571929642101,31.32,1.0,26588.02
2.7166414278167057,28.55,1.0,75329.4
-0.5588737905058875,67.09,23.5,150001.09
34.7548476396913,28.52,9.3,30869.66
7.530415361194389,29.24,1.0,87814.4
188.53426455230567,49.58,16.11,120000.58
78.11924986199669,40.92,1.0,249955.33
1.077816510131399,60.62,25.98,149999.62
58.71806410279486,52.19,13.02,33213.21
77.06341568634373,49.45,0.21,136999.45
210.9253029114041,44.86,13.86,204049.86
9.99999000001e-05,39.38,10.04,18566.09
0.0006266627395801,36.41,1.0,36086.4
-1.9480523275426604e-05,74.46,26.81,126227.6
94.10606851695348,28.75,11.16,194200.61
0.283016772276467,38.81,11.85,99722.04
24.531418798313503,26.8,7.24,49998.8
60.58552817103465,38.34,1.0,1460588.17
212.3973886215604,60.78,27.12,112500.78
0.0002124995484384,29.31,1.0,20000.31
-0.0001888892456796,25.76,1.0,49999.76
114.9223598619731,57.53,12.0,444998.53
-0.0004533341040013,59.06,22.67,90001.06
7.807703302303036,23.43,1.0,63208.72
36.83702225421442,45.8,17.7,20001.8
30.722237374422928,33.19,16.44,730748.67
0.0004438182549639,43.27,13.84,47782.52
74.07919499686338,32.82,11.78,37893.92
0.0016714006351608,29.01,1.0,64620.01
81.4146414700254,30.39,10.33,119535.75
57.89312206085667,70.71,27.05,148058.87
-0.0004384634609551,33.7,8.67,16338.04
48.54805274500507,44.1,1.0,84150.02
11.963183665687485,42.58,15.3,99999.58
-0.1182441679067184,47.07,1.0,596904.11
-1.800000396000087e-05,63.35,15.05,49998.35
6.175581824555372,55.43,25.83,278377.87
4.297548921091868,38.31,21.57,30790.4
49.53560840728638,66.11,22.52,70000.11
40.03279168023612,31.35,1.0,76454.19
-0.0001400001218001,65.48,13.36,154011.57
-0.0042001764074091,63.85,7.53,30000.85
16.31975372255389,51.72,22.81,41358.72
0.0050432239069681,76.61,24.0,19999.61
79.79335860434335,35.31,13.25,83169.65
104.82458765461656,64.92,8.9,46667.58
7.338015127493702,55.89,23.98,40000.89
2.249887464826696,53.97,13.0,200000.97
2.8174927058573687,26.73,1.0,42975.61
3.261068017183641,64.09,22.13,704967.72
97.92459205402383,48.93,1.0,73048.0
79.15516919906656,34.24,1.0,49999.24
188.18591977307247,53.04,1.0,200001.04
33.24354301922569,54.24,20.97,1114122.02
0.0001949996197507,59.46,8.06,41668.12
6.2887846711391,29.02,1.0,20000.02
8.352293557657056,28.42,1.0,18999.42
22.510019796465286,31.61,8.72,56113.65
68.08524681314483,41.64,8.49,45305.19
18.09048289042929,30.44,1.0,126312.65
90.16859357746502,34.65,9.03,247477.84
-0.0001866667662222,26.81,1.0,95000.81
100.58518560648912,27.16,1.0,72521.59
0.0005083307493186,52.66,14.21,69998.66
59.54458269135562,46.68,7.48,33472.83
28.69593202844613,36.81,10.15,1242755.22
5.988120391040988,55.55,19.55,9000.55
0.0007599942240438,54.26,23.64,17999.26
-0.0013559505891605,45.44,10.54,115309.75
0.0005999964000215,62.89,7.98,108335.23
0.8633034095282146,71.27,22.37,655081.27
7.746720738899239,41.98,18.19,4259325.47
0.0056663455737508,63.85,7.53,30000.85
13.389878348883473,32.61,1.0,222908.78
20.46414128145152,61.18,11.29,759055.79
1.1478084024362858,42.74,1.0,6021463.88
0.0023999424013823,61.27,18.56,5001.27
1.4287153395227197,43.34,8.56,49999.34
50.00069999020014,32.36,1.0,70000.36
107.9013746100805,42.46,1.0,40240.39
24.133573415147502,51.18,17.37,519783.94
1.3333331555555804e-05,49.86,1.0,30384.11
0.0012599841242,41.62,1.0,249999.62
49.12679594885673,42.45,9.18,54166.12
44.67876812817554,40.73,12.41,721427.8
1.1046971416005036,55.37,25.72,4731953.37
4.11570844496512,56.94,7.89,49998.94
1.750804048563687,40.95,19.21,239024.22
45.386859451022346,38.98,17.0,94926.88
239.0424297491782,44.08,1.0,399999.08
0.000629996031025,43.77,1.0,199999.77
-0.0262367835088351,27.61,1.56,183973.25
30.288464022456186,44.92,1.0,55781.53
22.992414456360567,64.57,12.43,754999.57
15.615423703822051,44.35,18.97,319998.35
97.7611908114484,58.7,1.0,499999.7
25.401075869096672,46.57,14.62,27142.7
20.644377481735223,31.0,1.0,57469.8
102.54270585215252,29.09,1.53,52761.94
35.09418750445131,48.5,23.16,571640.49
53.08227718518602,50.49,13.36,1056932.02
30.22272084529145,32.06,8.07,240421.63
-0.1414211556365199,65.91,24.03,99999.91
0.0012413639003102,42.61,1.16,19333.61
58.40124468982325,46.4,7.81,104549.32
16.616131914286957,31.76,8.9,134633.64
56.240037195697454,27.03,1.0,20000.03
3.937270233497793,39.89,17.84,65089.77
106.2030827815033,38.98,1.0,23092.33
34.94411376124748,32.88,10.78,121095.42
91.67912365232242,49.3,10.33,188001.3
19.82268690652848,55.1,9.75,571962.71
36.398238567056055,54.23,1.0,969711.18
147.14239740803063,29.35,1.0,23179.88
23.155556131689377,24.0,1.0,66938.19
20.2496116485436,31.11,7.32,15000.11
41.53587054182,42.47,1.0,138206.22
38.84665948347491,43.49,1.0,51320.33
84.59815820809877,72.93,27.26,500000.93
0.0011666530557143,36.43,7.89,19999.85
13.30795500569179,47.77,22.37,18879.77
4.639132024411814,28.91,8.5,33250.52
64.4859389462221,51.96,26.29,149933.29
7.177318687060306,35.83,12.98,95413.42
2.665780083361392,35.2,7.61,409761.48
106.94768957846564,45.57,1.0,2510.38
-0.0001000001000001,31.02,1.0,148760.27
2.275397022568354,72.6,25.7,496567.52
16.859883082510756,75.9,25.21,300185.51
33.418458482552346,28.94,11.38,9999.94
29.54788774939082,57.08,26.21,217615.08
50.00459957683893,29.46,7.85,76442.24
87.17574955347992,54.15,10.17,344250.85
20.78359462013998,40.29,8.3,92630.98
80.86002755999576,41.46,14.37,702003.36
11.169894991038747,37.7,0.08,24999.7
0.7458250248608342,34.96,10.85,83469.9
24.28486463797167,52.02,1.0,40000.02
6.16153756713929,39.74,14.26,20600.72
-0.0529960692515042,60.11,23.47,3020359.12
0.0037331939607587,80.48,14.5,34627.76
89.80680684020139,59.9,17.62,34999.9
17.13254197334208,64.98,17.82,25230.9
65.00987761674847,67.52,26.74,4877996.48
101.5310557598415,35.82,7.27,303688.95
2.398925921825933,29.29,1.0,90350.69
6.24506949960556,48.15,22.18,1875218.87
1.4413083323862113,31.48,1.0,174344.32
152.52959483280486,41.55,17.26,20102.91
0.3246436267149812,63.44,23.96,1284020.1
-0.0007297350548233,44.99,14.15,9999.99
6.419565488963378,79.97,23.38,786682.6
154.4714230346683,58.53,7.83,191499.53
29.89116672418945,47.22,18.22,125000.22
51.45284073452585,44.3,10.47,24933.43
58.72134175176753,44.13,19.24,250001.13
34.89238521278253,35.11,9.22,263411.14
44.39381503410408,29.22,1.0,71502.67
2.262803020245802,53.58,18.07,1296409.09
53.60807362366481,55.37,10.08,19998.37
68.93075270778378,48.47,13.96,611749.41
20.99343087528858,29.83,1.0,39917.15
44.349722369813136,37.54,16.92,190270.77
109.82081736735168,39.11,1.0,79998.11
21.889496415027885,25.41,1.0,87034.08
0.0025221586077773,34.25,1.0,102082.13
64.26490416779028,44.66,19.52,35855.27
0.0527235892178849,50.28,25.62,11334.78
5.748271950394103,85.86,29.17,2747502.88
-4.00000160000064e-05,49.37,10.92,26400.55
29.18282154600585,27.92,1.0,49998.92
12.335672437481898,34.17,10.27,490000.17
21.39047279418805,66.97,22.63,387395.08
48.34283680782568,46.19,1.0,249999.19
46.95566967558722,43.78,17.29,20000.78
53.928051908918064,61.21,9.11,43708.85
21.065440986806983,64.53,16.26,200000.53
91.25958411950432,23.19,1.0,47560.36
38.16185331911742,41.79,10.82,73332.13
0.0046664488990513,37.38,1.0,151548.37
21.763069054526834,35.77,7.75,573746.97
52.33813788972854,40.59,1.0,681553.12
15.076110629388069,71.41,8.97,55239.5
91.33731550245996,25.85,1.0,34999.85
51.615381692340826,37.64,8.19,20002.64
30.17133036460352,72.94,24.04,1791126.79
14.585222436915538,38.55,12.2,9999.55
3.7473717707643446,46.32,12.17,728994.07
270.37990869785943,29.58,11.72,56501.58
58.42506961415628,24.56,1.0,36238.04
-20.26946166669945,49.38,16.46,50000.38
14.868090659534754,40.29,9.9,132992.03
66.99131976007939,70.05,24.78,150001.05
0.0021249548447095,45.55,22.33,60062.13
93.80800923714553,27.62,1.0,229127.02
10.073508646778013,36.75,1.0,34447.38
-0.0004357161841919,32.79,7.5,9999.79
44.557754994832734,27.2,1.0,20001.2
9.40495238388283,54.23,8.16,198178.38
0.0015411527187051,30.41,7.17,28082.4
0.509804315359592,65.39,13.69,50000.39
31.10211706102117,31.39,9.77,249998.39
122.95649193090902,28.84,1.0,198466.21
46.79603571996931,38.13,9.41,15001.13
66.36228636995085,31.36,7.87,330563.79
139.88987381113773,29.01,7.98,165334.73
7.38174823395314,64.82,21.91,44473.98
32.55176078822969,29.77,7.09,25241.75
-0.0074738462256991,42.39,23.5,279030.13
25.82272856515711,68.96,11.44,500001.96
100.17821596359686,35.14,10.87,12000.14
-9.21659835631185e-05,39.64,16.66,9999.64
-0.0008888967901936,48.34,9.7,49999.34
72.44845340930955,39.13,1.0,86690.74
14.242263052224896,32.01,1.0,107917.81
1.977706472859657,59.59,18.32,287575.27
44.73421501733716,54.45,15.32,90179.41
144.79386169125092,32.53,1.0,105765.28
9.988489578803785,47.35,14.09,200000.35
-0.0017666978783291,31.59,1.0,31945.47
2.527005021612543,63.76,26.32,208191.72
34.09786674178728,25.52,10.42,47812.33
0.0085492690374972,42.41,1.0,47382.27
-0.0039274269680409,32.34,0.97,27500.34
-0.0001172415167659,32.39,9.93,30000.39
5.362768308804188,48.22,19.65,1420783.33
-0.002066567471428,44.63,1.0,21521.8
225.98624831167768,34.93,7.71,324999.28
5.443388079516116,35.67,1.0,15000.67
12.408008041172677,27.77,7.17,30936.72
33.33402221510378,35.5,10.71,89115.58
88.3634010206294,34.26,1.95,9999.26
0.2250854913067896,46.56,1.0,153429.56
26.64536855033016,29.78,1.0,45394.8
19.757214754307537,44.49,1.0,100001.49
12.652578782159928,36.63,15.35,52539.9
36.93640746205293,45.73,1.0,162963.43
-0.0021999842334463,55.39,9.31,22906.76
149.1717084504412,60.72,8.04,999999.72
53.22127004012492,48.84,9.91,381996.29
25.25589072840065,40.0,12.01,16249.0
71.09631621304653,64.29,1.0,29500.29
15.79865698258133,35.51,13.93,2455432.37
4.575297120777736,43.34,8.56,49999.34
8.383309048250686,32.63,12.37,107794.37
105.8999926666049,29.56,11.23,98546.47
0.0001499997750003,81.87,23.97,7159879.79
-0.0001000001000001,38.62,11.11,411530.87
3.2290628709361986,66.85,26.1,132859.46
174.56351683223764,59.39,15.96,32000.39
48.22260997746255,28.35,1.0,91079.5
58.93171188101029,24.02,1.0,82596.99
-12.510266561823766,35.9,10.23,15000.9
108.27899042068044,40.78,13.1,101333.12
-0.0013857334880211,32.33,8.14,105509.72
0.7893001301493086,70.23,23.56,360704.02
-6.145837110462393e-05,56.72,17.88,270833.05
8.774015129682617,46.84,11.0,509893.63
33.901995114422014,56.38,25.73,378684.05
7.473678624934922e-05,51.97,15.82,178024.11
301.3328695332986,27.09,1.0,185901.97
27.482026690346085,27.6,1.0,108610.0
0.0048997599117643,28.47,1.0,25273.66
165.48353642979572,45.44,12.86,139996.44
29.33013649738524,46.79,19.16,54167.46
84.19868743516511,42.58,7.91,50479.45
54.85292316170965,32.54,9.18,119770.41
40.13643536119772,58.83,10.41,40000.83
0.1041142109976345,54.1,21.2,11175472.71
9.723655464850564,39.21,0.66,121143.21
86.6910878163339,31.16,1.0,133973.15
26.29017664554072,27.95,1.0,26696.55
23.36788186973209,45.58,17.26,305528.3
49.88872751446543,41.32,13.12,3164905.5
-0.0004285732653139,29.94,1.79,138153.39
43.991029916628136,28.55,1.79,29999.55
85.82450894481106,45.57,1.0,2510.38
3.73965168079866,52.89,18.41,147658.23
0.0018624653115835,49.91,8.86,29615.91
173.89167037369032,50.38,16.15,646633.33
1.5843860298509194,48.0,18.46,26666.67
28.934570151054924,66.42,13.36,150000.42
106.8830019887122,30.44,1.0,45002.44
-0.0001129944779598,34.57,12.7,155793.19
1.337325780106705,48.63,7.42,49999.63
-0.0007296349532624,41.95,7.64,53072.71
-0.0021000441009261,63.85,7.53,30000.85
54.33412180312922,34.6,10.54,60851.44
54.08783459464649,30.1,10.09,81065.52
51.84157292823046,25.01,1.75,66695.79
0.8383656087921185,58.37,13.82,17954818.06
-0.0060003600216012,45.64,10.09,50000.64
7.142852040819976e-05,24.23,1.68,13731.95
1.658405057831262,29.78,19.26,10000.78
18.70646101090918,34.4,1.0,49998.4
0.8263302478990743,40.31,24.16,596813.36
173.16514813434517,35.9,1.0,99107.52
-0.0079556071196757,37.43,11.84,8001.43
33.15241463444287,54.3,19.87,421807.61
271.3005839306083,57.01,26.34,36525.85
0.2600712575215968,39.12,17.79,373777.6
0.0050997399132644,66.9,24.02,26003.88
-0.0005475029975789,36.53,9.54,29999.53
0.0018666318228726,73.58,1.0,55831.92
133.06570250236066,26.0,1.0,29914.09
57.2458967068212,37.25,15.18,293053.94
100.11969930095609,29.34,7.77,75190.4
125.33988761348256,26.17,1.69,45784.06
17.347326866986013,30.1,16.14,112637.65
-1.4480750765447397,40.33,12.81,19999.33
27.707825062902863,48.78,14.04,85500.25
72.89706867913726,52.31,14.17,38917.19
2.7094142214844448,32.95,7.39,142827.12
58.48551161316175,44.25,1.0,10926.91
40.46370971572594,37.6,1.0,72634.59
1.2695340634351953,51.99,19.74,9999.99
-0.0004350000435,52.52,25.08,723866.63
105.56463548291612,40.73,1.0,88799.73
5.9691829451915845,35.96,10.74,185757.83
-0.0010384723225971,33.74,8.34,35295.53
198.341281599385,49.77,7.61,23076.77
18.57904358874824,48.57,24.97,54167.24
0.0001874995957039,73.07,27.22,49999.07
-0.0004666688444546,29.3,1.0,343511.87
26.32821229240732,29.24,9.42,84765.16
-0.0002272732438028,28.12,1.0,14999.12
28.7941551315234,48.2,26.42,321325.58
-0.1542010794075558,73.59,7.04,33332.59
-0.0030000900027,50.01,1.0,28999.01
0.0007199948160373,53.52,14.3,60000.52
6.5262302158194245,33.6,11.19,620990.76
-0.0001417324843452,59.59,12.03,40999.59
0.0002863060976082,61.1,22.7,7732138.24
26.31662277924069,32.06,1.0,17101.06
9.072553561867078,36.81,8.57,49998.81
18.652270336932418,55.7,0.48,79999.7
-0.9224352806967036,46.55,1.0,74999.55
-0.0001406729807632,37.33,0.59,93667.33
73.45163655854738,28.19,7.6,149481.98
65.79962287179714,31.6,11.47,159316.99
-0.0003333344444481,75.27,1.0,29999.27
-0.0072505256631105,54.24,20.61,120000.24
97.64194899663944,29.0,9.89,187771.93
131.84741631190423,50.72,14.82,77708.16
70.04163362095046,68.38,24.74,15000.38
55.760285578587975,33.32,1.0,4998.32
16.88042223856261,38.27,17.01,82332.22
2.277777258950736e-05,93.32,21.42,1674685.95
13.1107365612394,63.93,24.04,233333.27
62.93903272980671,52.74,1.0,26743.06
11.95655619836659,51.84,25.19,996282.06
0.4435741547315163,40.09,1.0,51865.58
96.71703728269216,27.22,7.15,173534.33
3.1023836813614385,37.3,12.99,30344.03
7.442103504208121,27.02,7.57,10001.02
0.0005227139672808,40.01,16.52,67516.35
28.806532989952576,30.8,1.0,102150.41
54.07359563445785,26.88,8.62,59111.69
1.9626746505060984,52.02,15.79,100000.02
83.46000916152747,29.76,12.52,70775.13
70.81858362832743,50.04,11.79,9999.04
4.707121274500846,45.11,18.46,1145963.49
0.0002085102035319,53.2,22.51,309578.86
-9.839116074969162,46.1,7.4,120273.7
0.9045600603040044,41.98,1.0,100000.98
52.7797088636321,38.42,9.55,119999.42
-0.0011142981307506,37.51,12.03,101633.9
36.94457104495569,42.21,17.6,182366.33
26.06184997822184,32.58,7.98,128269.93
79.19668026045075,42.27,8.66,250000.27
-4.750002256251072e-05,35.92,1.31,0.92
50.768261761425634,61.9,13.23,31350.53
0.0014249796940393,29.8,1.0,76835.12
51.62102733919692,49.33,1.0,54445.73
16.300985372748244,29.95,7.05,19237.95
13.32764464095618,56.32,14.33,109229.31
96.6411207256192,38.67,12.83,181983.92
0.0014249796940393,26.33,1.0,13432.65
120.88656339421432,26.09,1.0,52843.63
20.81730826553115,33.58,11.74,71143.66
112.69861160623388,32.79,9.71,153332.12
-0.0011555689087962,25.19,1.0,37210.69
7.028269957332327,61.14,14.3,37276.55
162.6356433555526,34.29,10.77,109166.96
58.70867174277803,32.54,11.23,46881.53
142.8701889678365,73.17,33.32,210993.54
179.74261631716118,44.85,15.14,75419.65
21.544838528851137,28.24,1.0,10618.86
75.11505938757489,31.7,1.0,56666.36
5.090748166309574,26.07,1.0,27751.52
36.50495873760316,41.94,1.0,97918.26
1.5997044284130866,32.73,19.76,32808.57
18.71862068825248,29.9,12.42,47674.92
2.042418521974225,67.87,25.22,97257.51
32.890208801206214,25.49,1.0,106836.31
29.09820449216558,51.67,26.0,1554056.21
0.4245020060967239,34.82,1.0,329997.82
85.52929534055839,46.76,24.8,281425.95
6.579528840058484,59.57,13.78,100000.57
28.375401588424275,37.63,12.17,41710.42
7.242032918789241,34.02,1.0,300000.02
0.000273999249242,73.35,27.36,21914.93
23.07927950210351,24.77,1.0,9999.77
9.23795755023362,48.11,19.77,10839.08
78.56207042019517,45.38,21.06,81209.57
99.40753415635106,39.62,1.0,55761.28
117.16849786910464,61.35,19.48,116659.58
62.17309595434224,32.27,14.81,459296.69
0.0001841266451001,34.45,9.8,49999.45
19.45159241831818,32.34,1.0,92517.54
34.818674741435466,23.95,1.0,46214.17
-0.0001420002016402,73.18,24.58,117988.43
70.97647310430972,58.51,20.29,299999.51
9.497727397232875,26.3,1.0,47451.86
0.0022050756225556,39.52,10.59,48481.0
5.895739747477072,32.98,11.86,95196.09
25.87817480377456,40.0,12.01,16249.0
18.210626723067364,34.7,1.0,112325.68
2.0042131763873607,49.18,15.76,549251.7
40.90961620037174,44.87,1.0,33481.74
0.0009230684024455,35.13,12.7,7998.13
50.20415032664052,45.45,7.46,16923.45
64.79292474115593,31.59,9.58,76106.26
-0.0124733855057681,43.78,8.28,24085.75
67.15614384729483,39.35,8.32,150847.97
96.87767266253076,46.67,11.39,50001.67
1.6562654486228805,50.08,16.7,535001.08
244.31584156167835,47.45,15.97,44999.45
20.73050984908506,31.62,10.06,98988.44
42.15498491832381,33.44,1.0,132563.19
44.57677362951718,27.13,1.8,125167.16
7.999999360000052e-06,37.54,1.26,213475.04
-6.66667111111407e-05,53.04,0.5,28919.92
-0.0001080000594,65.48,13.36,154011.57
8.588946012282209,33.43,1.0,14999.43
5.764594088323426,30.51,7.25,22052.48
-0.0006477241813164,55.33,16.81,379626.17
16.05768618584234,35.63,8.1,123953.88
197.5159755145636,37.11,17.94,219533.51
-0.0001806454876176,36.76,0.77,155713.76
179.12062308170246,62.08,12.05,47353.08
113.8756751016373,29.58,1.0,49999.58
-0.0005307720479439,32.07,1.0,63297.2
144.96823183927225,36.27,11.71,51712.79
19.33061547923499,64.11,11.82,15001.11
35.44508678464482,32.7,7.8,20000.7
47.62349457115005,34.14,10.96,109117.62
76.11881093066964,41.94,14.58,119221.23
3.4796334759001133,39.71,7.82,30000.71
10.07311393019668,31.99,10.85,72501.26
30.304587850752025,41.5,9.32,525970.52
8.499950384755325,37.83,0.68,38999.83
0.5624378515236572,55.47,11.53,188852.43
3.7990574751610993,61.64,13.41,27686.87
58.82159114545833,27.45,10.77,19999.45
0.0001499997750003,34.82,0.6,19164.99
15.51435263115883,41.25,16.46,169467.12
3.815884345374293,46.83,18.28,411074.99
2.2821735410212187,58.08,19.04,5269897.86
0.0004199967660249,70.59,11.08,66667.59
-0.0022666878224196,25.44,1.0,23401.4
25.745790951729624,34.41,12.77,84332.9
101.76570171195192,42.14,1.0,50001.14
-4.500000202500007e-06,49.97,15.8,6138180.39
38.66369799554699,46.87,24.51,785744.96
1.1668381337187763,63.71,9.62,100000.71
12.127330944209268,44.89,16.57,16187.89
96.9441134444872,34.65,9.03,247477.84
95.77276156304764,34.32,1.0,41629.79
61.89788114676562,46.28,21.77,10000.28
9.68426224010808,57.78,22.56,9999.78
4.695141136881176,24.77,1.0,9999.77
17.837285428117365,64.08,23.71,4255171.28
11.735047534015536,59.39,20.8,188597.71
56.3106904261012,46.35,11.94,79151.63
20.7888005161221,54.33,1.0,6499.64
37.01219744634013,46.12,17.87,299391.98
117.78325631364498,67.67,18.22,230624.67
62.2660834344512,31.73,9.45,649999.52
26.23209793323496,68.96,26.7,7428920.84
-0.0011750138064122,53.0,13.6,19998.0
2.428508202818264,29.99,9.97,65637.05
36.55784189912171,35.01,8.58,21564.34
94.583456409499,43.85,1.0,69998.85
26.97157092814316,34.92,14.92,61864.67
102.3941597386174,39.45,15.88,58317.54
41.89277265369383,25.39,1.0,33163.68
-0.0007714345224948,66.44,23.72,127950.89
20.78722011034008,30.83,1.0,272880.51
45.91852389571889,38.35,1.0,49999.35
44.43569235193032,62.95,11.62,222694.96
0.2836311213941199,31.34,8.85,23301145.94
17.012275564130263,41.58,20.0,260390.39
69.81034902833537,38.76,7.52,316663.42
16.342694368028315,58.58,26.68,533470.14
4.585345735434815,33.16,1.0,122136.23
0.0001919996313607,64.71,15.76,55653.99
20.510565549564795,51.92,1.0,280928.65
